Gender,Event,Location,Year,Medal,Name,Nationality,Result
W,Pole Vault Women,Rio,2016,G,Katerina STEFANIDI,GRE,4.85
W,Pole Vault Women,Rio,2016,S,Sandi MORRIS,USA,4.85
W,Pole Vault Women,Rio,2016,B,Eliza MCCARTNEY,NZL,4.8
M,Shot Put Men,Rio,2016,G,Ryan CROUSER,USA,22.52
M,Shot Put Men,Rio,2016,S,Joe KOVACS,USA,21.78
M,Shot Put Men,Rio,2016,B,Tomas WALSH,NZL,21.36
W,Shot Put Women,Rio,2016,G,Michelle CARTER,USA,20.63
W,Shot Put Women,Rio,2016,S,Valerie ADAMS,NZL,20.42
W,Shot Put Women,Rio,2016,B,Anita MARTON,HUN,19.87
M,Triple Jump Men,Rio,2016,G,Christian TAYLOR,USA,17.86
M,Triple Jump Men,Rio,2016,S,Will CLAYE,USA,17.76
M,Triple Jump Men,Rio,2016,B,Bin DONG,CHN,17.58
W,Triple Jump Women,Rio,2016,G,Caterine IBARGUEN,COL,15.17
W,Triple Jump Women,Rio,2016,S,Yulimar ROJAS,VEN,14.98
W,Triple Jump Women,Rio,2016,B,Olga RYPAKOVA,KAZ,14.74
M,10000M Men,London,2012,G,Mohamed FARAH,GBR,27:30.4
M,10000M Men,London,2012,S,Galen RUPP,USA,27:30.9
M,10000M Men,London,2012,B,Tariku BEKELE,ETH,27:31.4
W,10000M Women,London,2012,G,Tirunesh DIBABA,ETH,30:20.8
W,10000M Women,London,2012,S,Sally Jepkosgei KIPYEGO,KEN,30:26.4
W,10000M Women,London,2012,B,Vivian CHERUIYOT,KEN,30:30.4
W,100M Hurdles Women,London,2012,G,Sally PEARSON,AUS,12.35
W,100M Hurdles Women,London,2012,S,Dawn HARPER,USA,12.37
W,100M Hurdles Women,London,2012,B,Kellie WELLS,USA,12.48
M,100M Men,London,2012,G,Usain BOLT,JAM,9.63
M,100M Men,London,2012,S,Yohan BLAKE,JAM,9.75
M,100M Men,London,2012,B,Justin GATLIN,USA,9.79
W,100M Women,London,2012,G,Shelly-Ann FRASER-PRYCE,JAM,10.75
W,100M Women,London,2012,S,Carmelita JETER,USA,10.78
W,100M Women,London,2012,B,Veronica CAMPBELL-BROWN,JAM,10.81
M,110M Hurdles Men,London,2012,G,Aries MERRITT,USA,12.92
M,110M Hurdles Men,London,2012,S,Jason RICHARDSON,USA,13.04
M,110M Hurdles Men,London,2012,B,Hansle PARCHMENT,JAM,13.12
M,1500M Men,London,2012,G,Taoufik MAKHLOUFI,ALG,03:34.1
M,1500M Men,London,2012,S,Leonel MANZANO,USA,03:34.8
M,1500M Men,London,2012,B,Abdalaati IGUIDER,MAR,03:35.1
W,1500M Women,London,2012,G,Maryam Yusuf JAMAL,BRN,04:10.7
W,1500M Women,London,2012,S,Abeba AREGAWI,ETH,04:11.0
W,1500M Women,London,2012,B,Shannon ROWBURY,USA,04:11.3
M,200M Men,London,2012,G,Usain BOLT,JAM,19.32
M,200M Men,London,2012,S,Yohan BLAKE,JAM,19.44
M,200M Men,London,2012,B,Warren WEIR,JAM,19.84
W,200M Women,London,2012,G,Allyson FELIX,USA,21.88
W,200M Women,London,2012,S,Shelly-Ann FRASER-PRYCE,JAM,22.09
W,200M Women,London,2012,B,Carmelita JETER,USA,22.14
W,20Km Race Walk Women,London,2012,G,Shijie QIEYANG,CHN,01:25:16
W,20Km Race Walk Women,London,2012,S,Hong LIU,CHN,01:26:00
W,20Km Race Walk Women,London,2012,B,Xiuzhi LU,CHN,01:27:10
M,20Km Race Walk Men,London,2012,G,Ding CHEN,CHN,01:18:46
M,20Km Race Walk Men,London,2012,S,Erick BARRONDO,GUA,01:18:57
M,20Km Race Walk Men,London,2012,B,Zhen WANG,CHN,01:19:25
M,50Km Race Walk Men,London,2012,G,Jared TALLENT,AUS,03:36:53
M,50Km Race Walk Men,London,2012,S,Tianfeng SI,CHN,03:37:16
M,50Km Race Walk Men,London,2012,B,Robert HEFFERNAN,IRL,03:37:54
M,800M Men,London,2012,G,Daniel Lekuta RUDISHA,KEN,01:40.9
M,800M Men,London,2012,S,Nijel AMOS,BOT,01:41.7
M,800M Men,London,2012,B,Timothy KITUM,KEN,01:42.5
W,800M Women,London,2012,G,Caster SEMENYA,RSA,01:57.2
W,800M Women,London,2012,S,Ekaterina POISTOGOVA,RUS,01:57.5
W,800M Women,London,2012,B,Pamela JELIMO,KEN,01:57.6
M,Discus Throw Men,London,2012,G,Robert HARTING,GER,68.27
M,Discus Throw Men,London,2012,S,Ehsan HADADI,IRI,68.18
M,Discus Throw Men,London,2012,B,Gerd KANTER,EST,68.03
W,Discus Throw Women,London,2012,G,Sandra PERKOVIC,CRO,69.11
W,Discus Throw Women,London,2012,S,Yanfeng LI,CHN,67.22
W,Discus Throw Women,London,2012,B,Yarelys BARRIOS,CUB,66.38
M,Hammer Throw Men,London,2012,G,Krisztian PARS,HUN,80.59
M,Hammer Throw Men,London,2012,S,Primoz KOZMUS,SLO,79.36
M,Hammer Throw Men,London,2012,B,Koji MUROFUSHI,JPN,78.71
W,Hammer Throw Women,London,2012,G,Anita WLODARCZYK,POL,77.6
W,Hammer Throw Women,London,2012,S,Betty HEIDLER,GER,77.12
W,Hammer Throw Women,London,2012,B,Wenxiu ZHANG,CHN,76.34
M,High Jump Men,London,2012,G,Erik KYNARD,USA,2.33
M,High Jump Men,London,2012,S,Mutaz Essa BARSHIM,QAT,2.29
M,High Jump Men,London,2012,S,Derek DROUIN,CAN,2.29
M,High Jump Men,London,2012,S,Robert GRABARZ,GBR,2.29
W,High Jump Women,London,2012,G,Anna CHICHEROVA,RUS,2.05
W,High Jump Women,London,2012,S,Brigetta BARRETT,USA,2.03
W,High Jump Women,London,2012,B,Ruth BEITIA,ESP,2
M,Javelin Throw Men,London,2012,G,Keshorn WALCOTT,TTO,84.58
M,Javelin Throw Men,London,2012,S,Antti RUUSKANEN,FIN,84.12
M,Javelin Throw Men,London,2012,B,Vitezslav VESELY,CZE,83.34
W,Javelin Throw Women,London,2012,G,Barbora SPOTAKOVA,CZE,69.55
W,Javelin Throw Women,London,2012,S,Christina OBERGFOLL,GER,65.16
W,Javelin Throw Women,London,2012,B,Linda STAHL,GER,64.91
M,Long Jump Men,London,2012,G,Greg RUTHERFORD,GBR,8.31
M,Long Jump Men,London,2012,S,Mitchell WATT,AUS,8.16
M,Long Jump Men,London,2012,B,Will CLAYE,USA,8.12
W,Long Jump Women,London,2012,G,Brittney REESE,USA,7.12
W,Long Jump Women,London,2012,S,Elena SOKOLOVA,RUS,7.07
W,Long Jump Women,London,2012,B,Janay DELOACH,USA,6.89
M,Marathon Men,London,2012,G,Stephen KIPROTICH,UGA,02:08:01
M,Marathon Men,London,2012,S,Abel KIRUI,KEN,02:08:27
M,Marathon Men,London,2012,B,Wilson Kipsang KIPROTICH,KEN,02:09:37
W,Marathon Women,London,2012,G,Tiki GELANA,ETH,02:23:07
W,Marathon Women,London,2012,S,Priscah JEPTOO,KEN,02:23:12
W,Marathon Women,London,2012,B,Tatyana ARKHIPOVA,RUS,02:23:29
M,Pole Vault Men,London,2012,G,Renaud LAVILLENIE,FRA,5.97
M,Pole Vault Men,London,2012,S,Bjorn OTTO,GER,5.91
M,Pole Vault Men,London,2012,B,Raphael HOLZDEPPE,GER,5.91
W,Pole Vault Women,London,2012,G,Jennifer SUHR,USA,4.75
W,Pole Vault Women,London,2012,S,Yarisley SILVA,CUB,4.75
W,Pole Vault Women,London,2012,B,Yelena ISINBAEVA,RUS,4.7
W,Triple Jump Women,London,2012,G,Olga RYPAKOVA,KAZ,14.98
W,Triple Jump Women,London,2012,S,Caterine IBARGUEN,COL,14.8
W,Triple Jump Women,London,2012,B,Olha SALADUKHA,UKR,14.79
M,Triple Jump Men,London,2012,G,Christian TAYLOR,USA,17.81
M,Triple Jump Men,London,2012,S,Will CLAYE,USA,17.62
M,Triple Jump Men,London,2012,B,Fabrizio DONATO,ITA,17.48
W,Shot Put Women,London,2012,G,Valerie ADAMS,NZL,20.7
W,Shot Put Women,London,2012,S,Lijiao GONG,CHN,20.22
W,Shot Put Women,London,2012,B,Ling LI,CHN,19.63
M,Shot Put Men,London,2012,G,Tomasz MAJEWSKI,POL,21.89
M,Shot Put Men,London,2012,S,David STORL,GER,21.86
M,Shot Put Men,London,2012,B,Reese HOFFA,USA,21.23
M,10000M Men,Beijing,2008,G,Kenenisa BEKELE,ETH,27:01.2
M,10000M Men,Beijing,2008,S,Sileshi SIHINE,ETH,27:02.8
M,10000M Men,Beijing,2008,B,Micah Kipkemboi KOGO,KEN,27:04.1
W,10000M Women,Beijing,2008,G,Tirunesh DIBABA,ETH,29:54.7
W,10000M Women,Beijing,2008,S,Shalane FLANAGAN,USA,30:22.2
W,10000M Women,Beijing,2008,B,Linet Chepkwemoi MASAI,KEN,30:26.5
W,100M Hurdles Women,Beijing,2008,G,Dawn HARPER,USA,12.54
W,100M Hurdles Women,Beijing,2008,S,Sally PEARSON,AUS,12.64
W,100M Hurdles Women,Beijing,2008,B,Priscilla LOPES-SCHLIEP,CAN,12.64
M,100M Men,Beijing,2008,G,Usain BOLT,JAM,9.69
M,100M Men,Beijing,2008,S,Richard THOMPSON,TTO,9.89
M,100M Men,Beijing,2008,B,Walter DIX,USA,9.91
W,100M Women,Beijing,2008,G,Shelly-Ann FRASER-PRYCE,JAM,10.78
W,100M Women,Beijing,2008,S,Sherone SIMPSON,JAM,10.98
W,100M Women,Beijing,2008,S,Kerron STEWART,JAM,10.98
M,110M Hurdles Men,Beijing,2008,G,Dayron ROBLES,CUB,12.93
M,110M Hurdles Men,Beijing,2008,S,David PAYNE,USA,13.17
M,110M Hurdles Men,Beijing,2008,B,David OLIVER,USA,13.18
M,1500M Men,Beijing,2008,G,Asbel KIPROP,KEN,03:33.1
M,1500M Men,Beijing,2008,S,Nick WILLIS,NZL,03:34.2
M,1500M Men,Beijing,2008,B,Mehdi BAALA,FRA,03:34.2
W,1500M Women,Beijing,2008,G,Nancy jebet LANGAT,KEN,04:00.2
W,1500M Women,Beijing,2008,S,Iryna LISHCHYNSKA,UKR,04:01.6
W,1500M Women,Beijing,2008,B,Nataliya TOBIAS,UKR,04:01.8
M,200M Men,Beijing,2008,G,Usain BOLT,JAM,19.3
M,200M Men,Beijing,2008,S,Shawn CRAWFORD,USA,19.96
M,200M Men,Beijing,2008,B,Walter DIX,USA,19.98
W,200M Women,Beijing,2008,G,Veronica CAMPBELL-BROWN,JAM,21.74
W,200M Women,Beijing,2008,S,Allyson FELIX,USA,21.93
W,200M Women,Beijing,2008,B,Kerron STEWART,JAM,22
W,20Km Race Walk Women,Beijing,2008,G,Olga KANISKINA,RUS,01:26:31
W,20Km Race Walk Women,Beijing,2008,S,Kjersti PLATZER,NOR,01:27:07
W,20Km Race Walk Women,Beijing,2008,B,Elisa RIGAUDO,ITA,01:27:12
M,20Km Race Walk Men,Beijing,2008,G,Valeriy BORCHIN,RUS,01:19:01
M,20Km Race Walk Men,Beijing,2008,S,Jefferson PEREZ,ECU,01:19:15
M,20Km Race Walk Men,Beijing,2008,B,Jared TALLENT,AUS,01:19:42
M,3000M Steeplechase Men,Beijing,2008,G,Brimin Kiprop KIPRUTO,KEN,08:10.3
M,3000M Steeplechase Men,Beijing,2008,S,Mahiedine MEKHISSI-BENABBAD,FRA,08:10.5
M,3000M Steeplechase Men,Beijing,2008,B,Richard Kipkemboi MATEELONG,KEN,08:11.0
W,3000M Steeplechase Women,Beijing,2008,G,Gulnara GALKINA-SAMITOVA,RUS,08:58.8
W,3000M Steeplechase Women,Beijing,2008,S,Eunice JEPKORIR,KEN,09:07.4
W,3000M Steeplechase Women,Beijing,2008,B,Tatyana ARKHIPOVA,RUS,09:12.3
M,400M Hurdles Men,Beijing,2008,G,Angelo TAYLOR,USA,47.25
M,400M Hurdles Men,Beijing,2008,S,Kerron CLEMENT,USA,47.98
M,400M Hurdles Men,Beijing,2008,B,Bershawn JACKSON,USA,48.06
W,400M Hurdles Women,Beijing,2008,G,Melaine WALKER,JAM,52.64
W,400M Hurdles Women,Beijing,2008,S,Sheena TOSTA,USA,53.7
W,400M Hurdles Women,Beijing,2008,B,Tasha DANVERS,GBR,53.84
M,400M Men,Beijing,2008,G,Lashawn MERRITT,USA,43.75
M,400M Men,Beijing,2008,S,Jeremy WARINER,USA,44.74
M,400M Men,Beijing,2008,B,David NEVILLE,USA,44.8
M,5000M Men,Beijing,2008,G,Kenenisa BEKELE,ETH,12:57.8
M,5000M Men,Beijing,2008,S,Eliud KIPCHOGE,KEN,13:02.8
M,5000M Men,Beijing,2008,B,Edwin Cheruiyot SOI,KEN,13:06.2
W,5000M Women,Beijing,2008,G,Tirunesh DIBABA,ETH,15:41.4
W,5000M Women,Beijing,2008,S,Meseret DEFAR,ETH,15:44.1
W,5000M Women,Beijing,2008,B,Sylvia Jebiwott KIBET,KEN,15:45.0
M,50Km Race Walk Men,Beijing,2008,G,Alex SCHWAZER,ITA,03:37:09
M,50Km Race Walk Men,Beijing,2008,S,Jared TALLENT,AUS,03:39:27
M,50Km Race Walk Men,Beijing,2008,B,Denis NIZHEGORODOV,RUS,03:40:14
M,800M Men,Beijing,2008,G,Wilfred BUNGEI,KEN,01:44.7
M,800M Men,Beijing,2008,S,Ismail Ahmed ISMAIL,SUD,01:44.7
M,800M Men,Beijing,2008,B,Alfred Kirwa YEGO,KEN,01:44.8
W,800M Women,Beijing,2008,G,Pamela JELIMO,KEN,01:54.9
W,800M Women,Beijing,2008,S,Janeth Jepkosgei BUSIENEI,KEN,01:56.1
W,800M Women,Beijing,2008,B,Hasna BENHASSI,MAR,01:56.7
M,Discus Throw Men,Beijing,2008,G,Gerd KANTER,EST,68.82
M,Discus Throw Men,Beijing,2008,S,Piotr MALACHOWSKI,POL,67.82
M,Discus Throw Men,Beijing,2008,B,Virgilijus ALEKNA,LTU,67.79
W,Discus Throw Women,Beijing,2008,G,Stephanie BROWN,USA,64.74
W,Discus Throw Women,Beijing,2008,S,Olena ANTONOVA,UKR,62.59
W,Discus Throw Women,Beijing,2008,B,Aimin SONG,CHN,62.2
M,Hammer Throw Men,Beijing,2008,G,Primoz KOZMUS,SLO,82.02
M,Hammer Throw Men,Beijing,2008,S,Vadim DEVYATOVSKIY,BLR,81.61
M,Hammer Throw Men,Beijing,2008,B,Ivan TIKHON,BLR,81.51
W,Hammer Throw Women,Beijing,2008,G,Yipsi MORENO,CUB,75.2
W,Hammer Throw Women,Beijing,2008,S,Wenxiu ZHANG,CHN,74.32
W,Hammer Throw Women,Beijing,2008,B,Manuela MONTEBRUN,FRA,72.54
M,High Jump Men,Beijing,2008,G,Andrey SILNOV,RUS,2.36
M,High Jump Men,Beijing,2008,S,Germaine MASON,GBR,2.34
M,High Jump Men,Beijing,2008,B,Yaroslav RYBAKOV,RUS,2.34
W,High Jump Women,Beijing,2008,G,Tia HELLEBAUT,BEL,2.05
W,High Jump Women,Beijing,2008,S,Blanka VLASIC,CRO,2.05
W,High Jump Women,Beijing,2008,B,Chaunte HOWARD,USA,1.99
M,Javelin Throw Men,Beijing,2008,G,Andreas THORKILDSEN,NOR,90.57
M,Javelin Throw Men,Beijing,2008,S,Ainars KOVALS,LAT,86.64
M,Javelin Throw Men,Beijing,2008,B,Tero PITKAMAKI,FIN,86.16
M,50Km Race Walk Men,Beijing,2008,G,Alex SCHWAZER,ITA,03:37:09
M,50Km Race Walk Men,Beijing,2008,S,Jared TALLENT,AUS,03:39:27
M,50Km Race Walk Men,Beijing,2008,B,Denis NIZHEGORODOV,RUS,03:40:14
M,800M Men,Beijing,2008,G,Wilfred BUNGEI,KEN,01:44.7
M,800M Men,Beijing,2008,S,Ismail Ahmed ISMAIL,SUD,01:44.7
M,800M Men,Beijing,2008,B,Alfred Kirwa YEGO,KEN,01:44.8
W,800M Women,Beijing,2008,G,Pamela JELIMO,KEN,01:54.9
W,800M Women,Beijing,2008,S,Janeth Jepkosgei BUSIENEI,KEN,01:56.1
W,800M Women,Beijing,2008,B,Hasna BENHASSI,MAR,01:56.7
M,Discus Throw Men,Beijing,2008,G,Gerd KANTER,EST,68.82
M,Discus Throw Men,Beijing,2008,S,Piotr MALACHOWSKI,POL,67.82
M,Discus Throw Men,Beijing,2008,B,Virgilijus ALEKNA,LTU,67.79
W,Discus Throw Women,Beijing,2008,G,Stephanie BROWN,USA,64.74
W,Discus Throw Women,Beijing,2008,S,Olena ANTONOVA,UKR,62.59
W,Discus Throw Women,Beijing,2008,B,Aimin SONG,CHN,62.2
M,Hammer Throw Men,Beijing,2008,G,Primoz KOZMUS,SLO,82.02
M,Hammer Throw Men,Beijing,2008,S,Vadim DEVYATOVSKIY,BLR,81.61
M,Hammer Throw Men,Beijing,2008,B,Ivan TIKHON,BLR,81.51
W,Hammer Throw Women,Beijing,2008,G,Yipsi MORENO,CUB,75.2
W,Hammer Throw Women,Beijing,2008,S,Wenxiu ZHANG,CHN,74.32
W,Hammer Throw Women,Beijing,2008,B,Manuela MONTEBRUN,FRA,72.54
M,High Jump Men,Beijing,2008,G,Andrey SILNOV,RUS,2.36
M,High Jump Men,Beijing,2008,S,Germaine MASON,GBR,2.34
M,High Jump Men,Beijing,2008,B,Yaroslav RYBAKOV,RUS,2.34
W,High Jump Women,Beijing,2008,G,Tia HELLEBAUT,BEL,2.05
W,High Jump Women,Beijing,2008,S,Blanka VLASIC,CRO,2.05
W,High Jump Women,Beijing,2008,B,Chaunte HOWARD,USA,1.99
M,Javelin Throw Men,Beijing,2008,G,Andreas THORKILDSEN,NOR,90.57
M,Javelin Throw Men,Beijing,2008,S,Ainars KOVALS,LAT,86.64
M,Javelin Throw Men,Beijing,2008,B,Tero PITKAMAKI,FIN,86.16
W,400M Women,Beijing,2008,G,Christine OHURUOGU,GBR,49.62
W,400M Women,Beijing,2008,S,Shericka WILLIAMS,JAM,49.69
W,400M Women,Beijing,2008,B,Sanya RICHARDS-ROSS,USA,49.93
M,10000M Men,Athens,2004,G,Kenenisa BEKELE,ETH,27:05.1
M,10000M Men,Athens,2004,S,Sileshi SIHINE,ETH,27:09.4
M,10000M Men,Athens,2004,B,Zersenay TADESSE,ERI,27:22.6
W,10000M Women,Athens,2004,G,Huina XING,CHN,30:24.4
W,10000M Women,Athens,2004,S,Ejegayehu DIBABA,ETH,30:25.0
W,10000M Women,Athens,2004,B,Derartu TULU,ETH,30:26.4
W,100M Hurdles Women,Athens,2004,G,Joanna HAYES,USA,12.37
W,100M Hurdles Women,Athens,2004,S,Olena OVCHAROVA-KRASOVSKA,UKR,12.45
W,100M Hurdles Women,Athens,2004,B,Melissa MORRISON,USA,12.56
M,100M Men,Athens,2004,G,Justin GATLIN,USA,9.85
M,100M Men,Athens,2004,S,Francis OBIKWELU,POR,9.86
M,100M Men,Athens,2004,B,Maurice GREENE,USA,9.87
W,100M Women,Athens,2004,G,Yuliya NESTSIARENKA,BLR,10.93
W,100M Women,Athens,2004,S,Lauryn WILLIAMS,USA,10.96
W,100M Women,Athens,2004,B,Veronica CAMPBELL-BROWN,JAM,10.97
M,110M Hurdles Men,Athens,2004,G,Xiang LIU,CHN,12.91
M,110M Hurdles Men,Athens,2004,S,Terrence TRAMMELL,USA,13.18
M,110M Hurdles Men,Athens,2004,B,Anier GARCIA,CUB,13.2
M,1500M Men,Athens,2004,G,Hicham EL GUERROUJ,MAR,03:34.2
M,1500M Men,Athens,2004,S,Bernard LAGAT,KEN,03:34.3
M,1500M Men,Athens,2004,B,Rui SILVA,POR,03:34.7
W,1500M Women,Athens,2004,G,Kelly HOLMES,GBR,03:57.9
W,1500M Women,Athens,2004,S,Tatyana TOMASHOVA,RUS,03:58.1
W,1500M Women,Athens,2004,B,Maria CIONCAN,ROU,03:58.4
M,200M Men,Athens,2004,G,Shawn CRAWFORD,USA,19.79
M,200M Men,Athens,2004,S,Bernard WILLIAMS,USA,20.01
M,200M Men,Athens,2004,B,Justin GATLIN,USA,20.03
W,200M Women,Athens,2004,G,Veronica CAMPBELL-BROWN,JAM,22.05
W,200M Women,Athens,2004,S,Allyson FELIX,USA,22.18
W,200M Women,Athens,2004,B,Debbie FERGUSON-MCKENZIE,BAH,22.3
W,20Km Race Walk Women,Athens,2004,G,Athanasia TSOUMELEKA,GRE,01:29:12
W,20Km Race Walk Women,Athens,2004,S,Olimpiada IVANOVA,RUS,01:29:16
W,20Km Race Walk Women,Athens,2004,B,Jane SAVILLE,AUS,01:29:25
M,20Km Race Walk Men,Athens,2004,G,Ivano BRUGNETTI,ITA,01:19:40
M,20Km Race Walk Men,Athens,2004,S,Francisco Javier FERNANDEZ,ESP,01:19:45
M,20Km Race Walk Men,Athens,2004,B,Nathan DEAKES,AUS,01:20:02
M,3000M Steeplechase Men,Athens,2004,G,Ezekiel KEMBOI,KEN,08:05.8
M,3000M Steeplechase Men,Athens,2004,S,Brimin Kiprop KIPRUTO,KEN,08:06.1
M,3000M Steeplechase Men,Athens,2004,B,Paul Kipsiele KOECH,KEN,08:06.6
M,400M Hurdles Men,Athens,2004,G,Felix SANCHEZ,DOM,47.63
M,400M Hurdles Men,Athens,2004,S,Danny MCFARLANE,JAM,48.11
M,400M Hurdles Men,Athens,2004,B,Naman KEITA,FRA,48.26
W,400M Hurdles Women,Athens,2004,G,Fani CHALKIA,GRE,52.82
W,400M Hurdles Women,Athens,2004,S,Ionela TIRLEA-MANOLACHE,ROU,53.38
W,400M Hurdles Women,Athens,2004,B,Tetiana TERESHCHUK-ANTIPOVA,UKR,53.44
M,400M Men,Athens,2004,G,Jeremy WARINER,USA,44
M,400M Men,Athens,2004,S,Otis HARRIS,USA,44.16
M,400M Men,Athens,2004,B,Derrick BREW,USA,44.42
W,400M Women,Athens,2004,G,Tonique WILLIAMS-DARLING,BAH,49.41
W,400M Women,Athens,2004,S,Ana GUEVARA,MEX,49.56
W,400M Women,Athens,2004,B,Natalya ANTYUKH,RUS,49.89
M,5000M Men,Athens,2004,G,Hicham EL GUERROUJ,MAR,13:14.4
M,5000M Men,Athens,2004,S,Kenenisa BEKELE,ETH,13:14.6
M,5000M Men,Athens,2004,B,Eliud KIPCHOGE,KEN,13:15.1
W,5000M Women,Athens,2004,G,Meseret DEFAR,ETH,14:45.6
W,5000M Women,Athens,2004,S,Isabella OCHICHI,KEN,14:48.2
W,5000M Women,Athens,2004,B,Tirunesh DIBABA,ETH,14:51.8
M,50Km Race Walk Men,Athens,2004,G,Robert KORZENIOWSKI,POL,03:38:46
M,50Km Race Walk Men,Athens,2004,S,Denis NIZHEGORODOV,RUS,03:42:50
M,50Km Race Walk Men,Athens,2004,B,Aleksey VOYEVODIN,RUS,03:43:34
M,800M Men,Athens,2004,G,Yuriy BORZAKOVSKIY,RUS,01:44.5
M,800M Men,Athens,2004,S,Mbulaeni MULAUDZI,RSA,01:44.6
M,800M Men,Athens,2004,B,Wilson KIPKETER,DEN,01:44.7
W,800M Women,Athens,2004,G,Kelly HOLMES,GBR,01:56.4
W,800M Women,Athens,2004,S,Hasna BENHASSI,MAR,01:56.4
W,800M Women,Athens,2004,B,Jolanda CEPLAK,SLO,01:56.4
M,Discus Throw Men,Athens,2004,G,Virgilijus ALEKNA,LTU,69.89
M,Discus Throw Men,Athens,2004,S,Zoltan KOVAGO,HUN,67.04
M,Discus Throw Men,Athens,2004,B,Aleksander TAMMERT,EST,66.66
W,Discus Throw Women,Athens,2004,G,Natalya SADOVA,RUS,67.02
W,Discus Throw Women,Athens,2004,S,Anastasia KELESIDOU,GRE,66.68
W,Discus Throw Women,Athens,2004,B,Vera POSPISILOVA-CECHLOVA,CZE,66.08
M,Hammer Throw Men,Athens,2004,G,Koji MUROFUSHI,JPN,82.91
W,Hammer Throw Women,Athens,2004,G,Olga KUZENKOVA,RUS,75.02
W,Hammer Throw Women,Athens,2004,S,Yipsi MORENO,CUB,73.36
W,Hammer Throw Women,Athens,2004,B,Yunaika CRAWFORD,CUB,73.16
M,High Jump Men,Athens,2004,G,Stefan HOLM,SWE,2.36
M,High Jump Men,Athens,2004,S,Matt HEMINGWAY,USA,2.34
M,High Jump Men,Athens,2004,B,Jaroslav BABA,CZE,2.34
W,High Jump Women,Athens,2004,G,Elena SLESARENKO,RUS,2.06
W,High Jump Women,Athens,2004,S,Hestrie CLOETE,RSA,2.02
W,High Jump Women,Athens,2004,B,Vita STYOPINA,UKR,2.02
M,Javelin Throw Men,Athens,2004,G,Andreas THORKILDSEN,NOR,86.5
M,Javelin Throw Men,Athens,2004,S,Vadims VASILEVSKIS,LAT,84.95
M,Javelin Throw Men,Athens,2004,B,Sergey MAKAROV,RUS,84.84
W,Javelin Throw Women,Athens,2004,G,Osleidys MENENDEZ,CUB,71.53
W,Javelin Throw Women,Athens,2004,S,Steffi NERIUS,GER,65.82
W,Javelin Throw Women,Athens,2004,B,Mirella MANIANI-TZELILI,GRE,64.29
M,Long Jump Men,Athens,2004,G,Dwight PHILLIPS,USA,8.59
M,Long Jump Men,Athens,2004,S,John MOFFITT,USA,8.47
M,Long Jump Men,Athens,2004,B,Joan Lino MARTINEZ,ESP,8.32
W,Long Jump Women,Athens,2004,G,Tatyana LEBEDEVA,RUS,7.07
W,Long Jump Women,Athens,2004,S,Irina SIMAGINA,RUS,7.05
W,Long Jump Women,Athens,2004,B,Tatyana KOTOVA,RUS,7.05
M,Marathon Men,Athens,2004,G,Stefano BALDINI,ITA,02:10:55
M,Marathon Men,Athens,2004,S,Mebrahtom KEFLEZIGHI,USA,02:11:29
M,Marathon Men,Athens,2004,B,Vanderlei DE LIMA,BRA,02:12:11
W,Marathon Women,Athens,2004,G,Mizuki NOGUCHI,JPN,02:26:20
W,Marathon Women,Athens,2004,S,Catherine NDEREBA,KEN,02:26:32
W,Marathon Women,Athens,2004,B,Deena KASTOR,USA,02:27:20
M,Pole Vault Men,Athens,2004,G,Timothy MACK,USA,5.95
M,Pole Vault Men,Athens,2004,S,Toby STEVENSON,USA,5.9
M,Pole Vault Men,Athens,2004,B,Giuseppe GIBILISCO,ITA,5.85
W,Pole Vault Women,Athens,2004,G,Yelena ISINBAEVA,RUS,4.91
W,Pole Vault Women,Athens,2004,S,Svetlana FEOFANOVA,RUS,4.75
W,Pole Vault Women,Athens,2004,B,Anna ROGOWSKA,POL,4.7
M,Shot Put Men,Athens,2004,G,Adam NELSON,USA,21.16
M,Shot Put Men,Athens,2004,S,Joachim Broechner OLSEN,DEN,21.07
M,Shot Put Men,Athens,2004,B,Manuel MARTINEZ,ESP,20.84
W,Shot Put Women,Athens,2004,G,Yumileidi CUMBA,CUB,19.59
W,Shot Put Women,Athens,2004,S,Nadine KLEINERT,GER,19.55
M,Triple Jump Men,Athens,2004,G,Christian OLSSON,SWE,17.79
M,Triple Jump Men,Athens,2004,S,Marian OPREA,ROU,17.55
M,Triple Jump Men,Athens,2004,B,Danil BURKENYA,RUS,17.48
W,Triple Jump Women,Athens,2004,G,Françoise MBANGO ETONE,CMR,15.3
W,Triple Jump Women,Athens,2004,S,Hrysopiyi DEVETZI,GRE,15.25
W,Triple Jump Women,Athens,2004,B,Tatyana LEBEDEVA,RUS,15.14
Gender,Event,Location,Year,Medal,Name,Nationality,Result
M,10000m,Sydney,2000,Gold,Haile GEBRSELASSIE,ETH,27:18.2
M,10000m,Sydney,2000,Silver,Paul TERGAT,KEN,27:18.3
M,10000m,Sydney,2000,Bronze,Assefa MEZGEBU,ETH,27:19.8
W,10000m,Sydney,2000,Gold,Derartu TULU,ETH,30:17.5
W,10000m,Sydney,2000,Silver,Gete WAMI,ETH,30:22.5
W,10000m,Sydney,2000,Bronze,Fernanda RIBEIRO,POR,30:22.9
W,100m Hurdles,Sydney,2000,Gold,Olga SHISHIGINA,KAZ,12.65
W,100m Hurdles,Sydney,2000,Silver,Glory ALOZIE,NGR,12.68
